trial,perturbation,P_at_n12,P_at_n13,P_at_n27,P_at_n37,P_at_n39,ZZ_at_n12
735,shuffle,0.7109269267176964,0.6526108182424475,0.7643440055266366,0.9559987356357744,0.8790591531150145,0.4652509694387583
735,random,0.6180838383066379,0.6180294789393553,0.6865922451341057,0.7364580768719937,0.5727810875237294,0.313956504656157
735,small,0.7593363478226237,0.7559662025126374,0.8122633523542864,0.8921218451653403,0.8513225066436714,0.5476683669051907
736,shuffle,0.9025533347209432,0.9149505173079714,0.9175079994541494,0.9485991073398633,0.9474830126302147,0.8053337025480924
736,random,0.6659393842434221,0.57056231434573,0.8345012394564341,0.8623346230536096,0.5708313978012268,0.37446144926577507
736,small,0.6566940685276949,0.646408246951907,0.5400969674965194,0.7536951325374023,0.8832314958122462,0.38406587761713773
737,shuffle,0.5816549998708549,0.564697655995403,0.7045243292957333,0.9204732572748711,0.9522060624878055,0.27528755482839296
737,random,0.8296281260787323,0.7076161549744472,0.4020604105107557,0.23884948345984605,0.5587302758937899,0.6696014388642173
737,small,0.6066694923343902,0.5971654407778195,0.5218499146078838,0.7103579143027817,0.9014715975340112,0.30212250747399627
738,shuffle,0.4346382271192431,0.39327817801683745,0.28452342117398915,0.31119739706617416,0.5550683220726902,0.07801015893641043
738,random,0.7470204749693368,0.8558316689856731,0.6170739954442561,0.842606300761136,0.5080226016704307,0.4940611457172494
738,small,0.7314084018225251,0.7360324985898145,0.8144687031015654,0.8588417929272381,0.8102955384812537,0.49888549428777335
739,shuffle,0.9467142609420197,0.9482008177823336,0.8135282978676992,0.8588704223761836,0.7268872577001245,0.8938066371555085
739,random,0.8391321226597455,0.873857325871378,0.5011104025840574,0.6641316269234379,0.3441230144160116,0.6817665457875708
739,small,0.6559581838268289,0.6507424694039515,0.5850356420384522,0.8709084821462983,0.9257466222610109,0.383944042919234
740,shuffle,0.5609550268781928,0.5117981862741836,0.7604069884253176,0.7160670843451721,0.7887558908820241,0.2431596288928498
740,random,0.7538656734274134,0.7883793861654846,0.6777956656922366,0.8569693443149289,0.8883455751968128,0.5410301530186452
740,small,0.6617266520457276,0.6544816976955955,0.5905725569878358,0.8679354101272027,0.9538121929981106,0.3921181821134351
741,shuffle,0.5531089077597566,0.4589878537412228,0.7137079873117507,0.5661237415180325,0.5876937512579522,0.21581574861360775
741,random,0.304800564791254,0.3166067871330631,0.5546648884040047,0.6043518274667762,0.678604679966378,-0.007789206033904587
741,small,0.6425068571902777,0.6306376975294765,0.570319840104557,0.8621173766253533,0.9411772704918158,0.36357895293889947
742,shuffle,0.7038501120773558,0.6492481043762378,0.4407419847164535,0.6511211663109289,0.6373496689147444,0.45778064737699575
742,random,0.9434409685011649,0.9237584716192666,0.7570653109389869,0.7603993789297352,0.7044271002300333,0.888504582872398
742,small,0.6825072248443602,0.6825135360847928,0.5297721531222009,0.7488914325003525,0.8640710807896596,0.4247950531408571
743,shuffle,0.5192124034585702,0.4893584146810833,0.7405405643495033,0.607405168016353,0.6947247154672229,0.18059755108031872
743,random,0.8764067207886096,0.8706589666013845,0.5231285881535728,0.2835618194019047,0.39418060199163024,0.7608193481040497
743,small,0.6794408526859219,0.6877213062884522,0.7463425253615028,0.9135444049041518,0.8522813338000377,0.41681388323944524
744,shuffle,0.7510282616734677,0.6887284673413597,0.8442443154782783,0.9296687640979755,0.8109215892296714,0.5207464965274716
744,random,0.7431471776068171,0.73156397119038,0.8007303515727557,0.9741914607243761,0.9154966510553608,0.5235801640810227
744,small,0.7515124009319712,0.7629160574848415,0.8240442962872369,0.8547032114691091,0.8286235031771161,0.5337696966818384
745,shuffle,0.6217077880585867,0.6159602814865052,0.5146897507134591,0.8521963055606971,0.9238494759633084,0.33287063955966734
745,random,0.7901316007378149,0.7873192682988691,0.9055582938537312,0.7981830401818955,0.7816670323122435,0.5931603016432494
745,small,0.7069381836017977,0.7086086486400526,0.6539290160154233,0.8697590174780576,0.8900375259231637,0.46384042122800395
746,shuffle,0.5528029477257295,0.5008215118243218,0.6185193285821041,0.9989918862463778,0.955797445149544,0.21520598032568816
746,random,0.38618465758202386,0.4203665448124073,0.4386653073442734,0.7226256318822434,0.6854770609302333,0.05739717598743163
746,small,0.6682960439259904,0.666113619380008,0.5210181619894889,0.7579030762855683,0.8542318676169918,0.4027369395087953
747,shuffle,0.7933016676671,0.798035226266717,0.8833692766973629,0.7910050259294628,0.8018206673848405,0.5867747992427622
747,random,0.8231231663741048,0.7927685191858114,0.522512981329819,0.5853406501016644,0.34864672324584295,0.6634099753100055
747,small,0.691145886021776,0.6936701728438973,0.7401793107765132,0.9309014978903992,0.8689930672535227,0.43628207024683024
748,shuffle,0.45964639329804746,0.42961650240421273,0.24139880863911292,0.24236959509717987,0.43361137608584965,0.09893588592491173
748,random,0.9447137194462656,0.9313253760221364,0.8496017413318824,0.8554309570695117,0.7535612556416504,0.8897011168079454
748,small,0.7234547426545355,0.7213281111270934,0.7256581210685518,0.8825871134709781,0.8747383238195501,0.4881440205363201
749,shuffle,0.8485641176494413,0.899495061389505,0.9375721036733227,0.8531157329132495,0.889624791878389,0.7022281302313089
749,random,0.6636763396930139,0.715180093529936,0.6820970140984719,0.8239512276688545,0.8557294061111846,0.39551015893889246
749,small,0.685629464226255,0.6810410478720643,0.6333271584208096,0.9259426805799958,0.9613462116674937,0.4303365265686116
750,shuffle,0.4467278866839798,0.4058500773813779,0.36881822211765614,0.5093770951504649,0.7301276696373618,0.11186775882590788
750,random,0.6750345595991648,0.6549435736945031,0.2673483956054553,0.2180025484143077,0.16341595953087637,0.38826488846851137
750,small,0.6496404477715639,0.6381115120874506,0.5665887332453888,0.8381661753922474,0.9638196052035469,0.370206178895819
751,shuffle,0.867467424421131,0.8768397247996971,0.9438547530825946,0.8727029354723518,0.8586042682700982,0.7401427635512782
751,random,0.4256040067396299,0.3959646267198769,0.5943716188695843,0.6092079052582384,0.40066573030680697,0.05957216397268272
751,small,0.7199492359705736,0.716206143291482,0.7741933882964211,0.8951695518450719,0.8511161468087131,0.47980346293983644
752,shuffle,0.8672651463451027,0.8482725825440097,0.7532190516088235,0.8352217033954394,0.7334416492584289,0.7393967835593177
752,random,0.8370864498360958,0.7520905183194547,0.7844087216917729,0.9461391635391123,0.721076612698652,0.6784014601580035
752,small,0.7224829588080569,0.7272243319087861,0.7130139642267681,0.9076219935568768,0.9111331858231678,0.48904980695709144
753,shuffle,0.39401810399178205,0.36796812770132437,0.06484641968188934,0.011823377061214798,0.11161589340932962,-0.03288651812211396
753,random,0.6306021666590096,0.6661267270548206,0.6308868440905743,0.7376228257323842,0.7268485837291587,0.338654489083498
753,small,0.6278565270529101,0.6245111372994416,0.6168653921346077,0.928499814442594,0.9800988412034931,0.34184740760813936
754,shuffle,0.6354298736824454,0.6106544404180593,0.8149621926235497,0.8336591407124364,0.6053026483568914,0.3033425124682397
754,random,0.6654976186428452,0.6713655045994726,0.8107105519748284,0.8351016004743222,0.6960140873963101,0.3804978318747356
754,small,0.7237816091861591,0.7313266374887979,0.6914057576314573,0.8625529214925901,0.8846878491641624,0.4913166121302542
755,shuffle,0.6882171744058188,0.5599501655188034,0.7395225220999155,0.858558978889006,0.5424073505668231,0.38088150275751964
755,random,0.8161660517495487,0.8314963416081553,0.6036068872368772,0.8771068722788657,0.6027725958709549,0.6394040799027143
755,small,0.7229859889205326,0.7216910738517973,0.7639742248962068,0.9285892127724102,0.8975516580864475,0.48729334783558903
756,shuffle,0.48350985356296544,0.4168913054906442,0.2752588373937231,0.42278335493560043,0.7485092327506409,0.14728382813908053
756,random,0.6551117783410481,0.6451323236844495,0.7316508793323722,0.9508851111774288,0.6911715304867797,0.3781828525385824
756,small,0.7157406469138339,0.713825221932398,0.7683080137038559,0.8842125873121884,0.8426733207725327,0.4737406483789043
757,shuffle,0.8727121939209971,0.8449335004439158,0.6840723345466959,0.7027522254779293,0.5701922121490159,0.753427755507687
757,random,0.6214568086795361,0.6078157703817707,0.6470292207696287,0.6984920095224774,0.8258868197194582,0.32869978311842196
757,small,0.6979994984803323,0.7142955504720635,0.7788668843192169,0.8554557532224292,0.8155129069672119,0.4445884048405696
758,shuffle,0.8521023248696761,0.8453725995652505,0.6337731553611394,0.6077936278400369,0.5648216362638262,0.7155249232874396
758,random,0.8225909140640474,0.8356903440349978,0.6237307818747606,0.8824793731168791,0.7785524950562098,0.651333725011874
758,small,0.7079320211174418,0.7167180805887546,0.7973500434502737,0.8288112232390408,0.7904193674107235,0.4595367214654108
759,shuffle,0.6546080207143429,0.6512280971965745,0.748275537493633,0.9561332757887924,0.9343422326827269,0.37995350822425933
759,random,0.760201462012151,0.7874618799208901,0.6515584834510629,0.8047501303136171,0.8486999086788491,0.5312079070526049
759,small,0.7551723007424411,0.7493646864597444,0.8221976264180885,0.9086709577531511,0.849181241604594,0.5394584361123952
760,shuffle,0.5503390031699326,0.4835374607904954,0.4426542513159144,0.801614162673665,0.9492414402308506,0.23375552744897587
760,random,0.8632240210200368,0.8715623857216548,0.5916185134349384,0.6342773633244143,0.45229337786325996,0.73286715674202
760,small,0.6138373291175053,0.5895458902849512,0.4967809156925428,0.6825850691186544,0.8507666882582424,0.31756171748913925
761,shuffle,0.43676588166390407,0.37667528944313117,0.6424334892124992,0.4753363236879301,0.5650510287866101,0.08827705568698868
761,random,0.7846157798908002,0.8085382538039944,0.8369518608760004,0.8035449096615678,0.8301253956997651,0.5828970421690394
761,small,0.6148027124293107,0.6004816748006423,0.42711775786117623,0.6425620883446722,0.8342851285506304,0.31589420660130246
762,shuffle,0.6002386149485244,0.5369181235565795,0.5186401402966674,0.9217247977182177,0.9388976348025856,0.30024053517188015
762,random,0.8917175811585095,0.9143993436200796,0.6806113122496319,0.842808908337738,0.6763487292162003,0.7844648819136952
762,small,0.7012012459907215,0.6941195138651044,0.6138223539192098,0.8479507446967829,0.9299468677626926,0.45520728546009104
763,shuffle,0.6112494208733696,0.5798050480713305,0.5222135871148511,0.9166826289379699,0.910343578945083,0.31199161519214397
763,random,0.6490844276515075,0.7517677187541505,0.7207070965313362,0.7951752065068172,0.7094441895538086,0.370576043899874
763,small,0.5969566520594004,0.5865669849783837,0.6438652573232344,0.9536745317780776,0.9456260853017302,0.29682558412998683
764,shuffle,0.7848537935601988,0.7784494155797183,0.9515123016609595,0.835124109610401,0.759271587205181,0.5726207404022026
764,random,0.5521197497368675,0.5519353988499012,0.793599713108786,0.7643109743822106,0.8127335783834161,0.23291685301219195
764,small,0.6779721446170269,0.6736654556762912,0.710185524630727,0.9220250068744182,0.8884027294778105,0.41561213982961376
765,shuffle,0.752750999283032,0.7399721362825573,0.9449136543135179,0.8290509342535729,0.7520929403015957,0.5068403393172345
765,random,0.3510767713658021,0.3150324276045055,0.3755971665826096,0.40818109114676715,0.6210046046297187,0.02373745344732237
765,small,0.7287098899469108,0.7252776931054279,0.8679755046984979,0.7868533836470508,0.7623301475075991,0.4846188539308669
766,shuffle,0.694545230511127,0.5342876981629388,0.6845827214652084,0.95277177090495,0.6350703237494875,0.39325986673354824
766,random,0.6563343259341955,0.5728943107132728,0.7229282618732711,0.7225172184087513,0.5606851025412849,0.37873182242294817
766,small,0.6995849388577395,0.7011499435697047,0.829111070224862,0.8259373246689435,0.7554208734185911,0.4407406243823874
767,shuffle,0.7901357301953295,0.7919819351010913,0.8318568675049014,0.7285240011546736,0.7748487691960656,0.5803767696009907
767,random,0.8961680635858111,0.8920515228890951,0.9001621378344324,0.8867928337393512,0.9092746080788362,0.7929127415100286
767,small,0.6682424491958726,0.6616075951403081,0.5619080731662156,0.7900436806987621,0.9098582211154979,0.4019623810410239
768,shuffle,0.5717372449334319,0.5622593792636494,0.7531464328249668,0.6370256134415287,0.7537054388487979,0.24478013594945372
768,random,0.9255119556486894,0.9157487320306682,0.6573260128527273,0.6320300315839392,0.5612182193095938,0.8514244933479997
768,small,0.7064844435611581,0.7098205752178192,0.6514300352796677,0.8789843322538169,0.8752003958239295,0.46328546312702445
769,shuffle,0.552573461994328,0.5138792664466866,0.6473840496427877,0.9464597502873735,0.7815203650940467,0.18520692555736412
769,random,0.9577124094205836,0.9537251020523273,0.8213096821954216,0.7896169624691507,0.7292529568020506,0.9162550829749654
769,small,0.659890217707871,0.6606704633989757,0.6253332124212376,0.906784024402941,0.9573167267716634,0.39017145619403026
770,shuffle,0.6729168579043832,0.5976123930448095,0.7711623135047266,0.790381321721976,0.6232207213484032,0.3519167619034884
770,random,0.6766156157026615,0.6881288030866319,0.814685255596448,0.5827997522346264,0.6233293175401611,0.36727420354881357
770,small,0.7261992741560657,0.7345294668917557,0.6798913153563152,0.9044988495652283,0.9440442742146983,0.4959752006647669
771,shuffle,0.7908088379033912,0.7963290730315463,0.8265450773259279,0.8553128007217606,0.8891016522721443,0.6052716673719365
771,random,0.29376643102860883,0.2681046553611893,0.7357472453311444,0.3634640495440132,0.47093557318236534,-0.08085857654022541
771,small,0.6635137944527569,0.6650866307788721,0.6916966412413668,0.9313296630414847,0.9110528316970988,0.39481045632072476
772,shuffle,0.7574612243168921,0.7057125218978803,0.9214719177633909,0.8830537928483491,0.6578474262566165,0.5221869087676729
772,random,0.855631509263457,0.8741386065029716,0.8703254293537502,0.8340937263248973,0.864107939279005,0.7133519133326585
772,small,0.680668009167514,0.6802781168953616,0.6359957631233597,0.8866744208017446,0.8945459170757197,0.4213666119405494
773,shuffle,0.6863560232259225,0.6320182948828126,0.8751041088869618,0.8217193043304793,0.6066373795114499,0.3928242685374882
773,random,0.7815861424714154,0.7710388416221282,0.4222647745324927,0.262276870289728,0.21743141218260487,0.5899412328405367
773,small,0.6606667473403449,0.6682862223456121,0.6624214918958068,0.9278601846119929,0.9441241411975444,0.3913540015937528
774,shuffle,0.8031671656745302,0.7375407755222291,0.9280204581835827,0.8933651701135167,0.6384085557623994,0.6148189843618963
774,random,0.7550234391546308,0.8062392930412243,0.7834170542469591,0.7605365072852848,0.8505793425370811,0.5173425478776683
774,small,0.6850810780919498,0.675410441736962,0.5846106168686613,0.8223630292016512,0.9106401823711784,0.42935772447769527
775,shuffle,0.5948021181162682,0.537690919843759,0.3244345165185239,0.6149707730277962,0.7000146626443339,0.29283948052284653
775,random,0.6446728410015059,0.6475381150314018,0.814159196885504,0.5536269506580304,0.4546121407546015,0.32179310466703126
775,small,0.7095239345762356,0.7016352194965623,0.5848782935543129,0.7695374559740942,0.8335038739743921,0.4681401493306118
776,shuffle,0.6238485904961937,0.47381900022332024,0.8067373899866976,0.9049637208700797,0.6094174137938821,0.2605160859990669
776,random,0.6629598705813444,0.6548207784260579,0.7366450918921774,0.9226512423446852,0.7680695464338526,0.39010163851364865
776,small,0.7262716713858143,0.7149258453067324,0.7623716407265774,0.9039198356708237,0.8776626148054787,0.49143182981884703
777,shuffle,0.5154940694234255,0.40014605100079864,0.2755679823418214,0.5704766175435103,0.6733227941473052,0.16818719744917277
777,random,0.7311841996974372,0.8386171437007143,0.6696879635017944,0.8358666533283323,0.5744433479900237,0.5010178668421407
777,small,0.6773469163049798,0.6663321808458037,0.5791130956657646,0.8073001196436336,0.8663694957408923,0.41660595486169383
778,shuffle,0.8896719042150132,0.9315936784110451,0.9508913100354426,0.9335738295624465,0.9455117588321331,0.7831669039656964
778,random,0.701085167742307,0.6766645343724397,0.37034613261381716,0.22333644291498594,0.26879761937207086,0.45120975907736605
778,small,0.5965405547885588,0.5947960045305453,0.4832523212760196,0.6469296348783532,0.8597948142232379,0.2839422422411338
779,shuffle,0.6062611228323311,0.5931913183203665,0.8256744319615933,0.7688906465486921,0.7635174766554829,0.30871478789330214
779,random,0.7214078523220263,0.6689685416590312,0.6250489978326564,0.6198741096860918,0.5717185565904954,0.4478002093401794
779,small,0.7218430454093996,0.7252230562431389,0.8588249171997042,0.7979212425028156,0.7486740609684509,0.4757344912630298
780,shuffle,0.8089957007438328,0.8064259072475625,0.925636453087601,0.836768382571679,0.6877587015186296,0.6284382680153746
780,random,0.7331675971993559,0.6980559208336578,0.9004384858832101,0.757533167639881,0.555819568888091,0.47959952118656635
780,small,0.7345023664554822,0.7307671812793813,0.6650546147730738,0.8014064959003583,0.8433466763138953,0.5077569742578565
781,shuffle,0.6808831777429644,0.6762490660303396,0.6123724387262326,0.8148492398787601,0.7997777811526182,0.4180993596585296
781,random,0.8862495131606866,0.8563123654526671,0.692890410025317,0.4550987689402674,0.4059268113624916,0.7775300544307585
781,small,0.6828722503828281,0.6857297863379277,0.7345594987914182,0.9446001890195646,0.8608156965306869,0.4249793391622397
782,shuffle,0.5280338162076292,0.4824365975230237,0.43561267971972023,0.8450613855367884,0.865054961767192,0.18568707267028364
782,random,0.6642602493128761,0.6398034696269583,0.765611252695049,0.838180692362465,0.8134153811659468,0.3949401897035809
782,small,0.647784605540265,0.6616947590304588,0.6950576127088052,0.9200221318561123,0.8764162183568112,0.3708599789683339
783,shuffle,0.5636819774921699,0.5309745632887846,0.4723454141370073,0.7338767527558245,0.8989053237959493,0.24853086457560009
783,random,0.728063193921066,0.7411956855872753,0.6283599083786845,0.845234729232366,0.8163775572194913,0.4635097277997403
783,small,0.747196483472529,0.747803919825235,0.8451102933230031,0.8342038869279302,0.8194050318871039,0.5218845050031862
784,shuffle,0.849594241231128,0.860379686407514,0.9212660170472763,0.8845866865425639,0.8842607368882319,0.7009189518303665
784,random,0.9068999791934189,0.8055398045626769,0.5228513336249904,0.4844768201912603,0.34327163325232013,0.8171992216924991
784,small,0.7246508899014954,0.7345835855141325,0.8045863525563052,0.8545853769275775,0.8090533655424115,0.48802151917366265
785,shuffle,0.7101222638939568,0.6572069043665396,0.928048203395447,0.7990062548778265,0.6216283428960239,0.42839752201284165
785,random,0.7639025522077454,0.7965552137827461,0.9304196053966578,0.7865917450925771,0.816121017273321,0.5403946945915233
785,small,0.7325539911852063,0.740689184820694,0.7575706841872799,0.9423508445728228,0.9115407509181628,0.5058239842793477
786,shuffle,0.5891773248109058,0.5727995624805439,0.556645873143779,0.7986160930353755,0.9542620310038084,0.28397548184169225
786,random,0.7944240535921356,0.8543694825308066,0.925404006260749,0.817980915551712,0.759087595984742,0.6046063545403545
786,small,0.7190263987408757,0.7309825547760096,0.7594867905717401,0.8871821588957326,0.8568059001430911,0.4799003351431882
787,shuffle,0.6899605400725528,0.6401205006321742,0.7804237059840452,0.8823485012954321,0.7999928498146069,0.41782127324580864
787,random,0.8522009589739369,0.8832081841372063,0.9026274470520496,0.9009303325947142,0.9298906466225121,0.7074063350448447
787,small,0.7157550099938211,0.727416399574084,0.7906892897206448,0.8487097830006838,0.8220937979829609,0.4738125654717688
788,shuffle,0.6345656816880594,0.5531196928721801,0.9045059309288811,0.8419957914097512,0.6913858169474367,0.27127893621518784
788,random,0.8937733324633786,0.9061047156991783,0.7308833687621322,0.8198069372979566,0.7300463012780531,0.7875975369887309
788,small,0.6994402380384761,0.6877393848050525,0.5826455684768753,0.7947900879540729,0.8740893017380345,0.45242984204346026
789,shuffle,0.8980836314072306,0.9354236663278123,0.9311027751194552,0.915409293012009,0.9537811244549662,0.7976123999429869
789,random,0.851536691163147,0.8300268103192964,0.6133240397906229,0.6928640710697608,0.5304741735507853,0.7050912533800373
789,small,0.7198119678917253,0.7231128581941347,0.7030282684583932,0.9136525865601233,0.9384743985209225,0.4853931830875373
790,shuffle,0.7982210704279968,0.7351910647748009,0.9209821114748775,0.91424556214841,0.6935790080510036,0.6048400210895162
790,random,0.7285393710319918,0.7838579505505928,0.7062034864430636,0.8051604903564091,0.8136416376812425,0.4954036418603439
790,small,0.6427949931353695,0.6426411650541655,0.650645264475898,0.9047562600635456,0.9029566832105297,0.3630798381922141
791,shuffle,0.5905605130474065,0.5391258286201739,0.5219870355269817,0.9240449840993152,0.8523413804751928,0.282515967079383
791,random,0.7543051430959087,0.6904084678273333,0.34271956781398244,0.3405490918241959,0.10506260055793873,0.5401839607032084
791,small,0.6756487019677038,0.6701162450212707,0.6839766334013604,0.9034039190907927,0.8753676639034026,0.4131520709003381
792,shuffle,0.7073783937658722,0.6498972546015408,0.8840059532104395,0.8732804572141525,0.7071917567145729,0.4293844931363352
792,random,0.7777415114121303,0.7500548838388009,0.5937020877531038,0.7445986256268897,0.8343710294379323,0.5811060993456449
792,small,0.7046424291015128,0.697318893410893,0.6788001065057369,0.9192718305388704,0.903817045036387,0.4603027089573219
793,shuffle,0.7692901895975477,0.781226981864455,0.8930712410084041,0.8277070461850238,0.8085829466687212,0.5556518051265231
793,random,0.9072441555527051,0.9177335421882032,0.7271449078563295,0.8038320328338516,0.5343181559486652,0.8162235273804326
793,small,0.6508804230420098,0.6413464842518221,0.6269850899704683,0.9096316754549373,0.8887464649045754,0.37463122720051184
794,shuffle,0.8160397640113758,0.804663536249172,0.7933011661300382,0.8156941001314424,0.7705963190046786,0.6326988808185776
794,random,0.8507688286867544,0.8703263150820443,0.7811433792807269,0.9607784044924692,0.8302453117532949,0.7030928471651784
794,small,0.6846696911023583,0.6809473828503897,0.6297413093678123,0.8593133602935028,0.9286495650764293,0.42888772029248023
795,shuffle,0.7674604029769115,0.6847890962388672,0.6953932026736392,0.6130618112459378,0.4864100497119503,0.5450874831740156
795,random,0.8413649965614535,0.8019702371309436,0.5449511898076703,0.41169765053481533,0.5708920128310979,0.6961137737326983
795,small,0.6459982772807452,0.6359866299930397,0.5895568039391348,0.8665810264806092,0.9601762138490325,0.36781714797827453
796,shuffle,0.7923587490699309,0.7963092645527096,0.8400949514283322,0.868692780009617,0.8548414144018303,0.6077127958759875
796,random,0.7282216570256379,0.7876897267874987,0.6721628831640787,0.9419504376827749,0.9564629406400033,0.4992669987295032
796,small,0.7479796883095066,0.7548890862425179,0.809716231818929,0.8856504639211507,0.8393313471136739,0.5298463468894067
797,shuffle,0.9170062569859382,0.9343041905743468,0.9048974100639953,0.9088994168790636,0.9079537120662382,0.8358145208651779
797,random,0.9398161504347027,0.857618672008658,0.6092669534753954,0.5659089093186398,0.4393586111322328,0.8798361248482255
797,small,0.7134179280869353,0.7193677792514385,0.6758198995235452,0.9191275667056653,0.9575423994553449,0.47499832175805473
798,shuffle,0.6272551480303582,0.5717230139813049,0.4714394005921618,0.7964357954047313,0.9180356756778024,0.33588312663701886
798,random,0.7330046894821566,0.7586534249167837,0.8888796585617637,0.7195383825552267,0.7525117162533906,0.48299434491959575
798,small,0.7164716719555334,0.7152935915529198,0.7413885986370722,0.9060956972270822,0.8810971736254366,0.47839236245664873
799,shuffle,0.9102978660774981,0.9060241356427554,0.8043490416332577,0.9029946156647973,0.8091517733222746,0.8214830059384581
799,random,0.7695394787057429,0.7776040264182285,0.8978580491554893,0.7426327665939075,0.7837288314653008,0.5408505710073555
799,small,0.6907637835916334,0.6849797241955027,0.5603712851216243,0.8016714168755691,0.8678766084516234,0.4385631678569384
800,shuffle,0.6388365580038387,0.5751424203652946,0.4935219615105671,0.8560143685684068,0.9055356526346015,0.35823600342858175
800,random,0.707900299015631,0.7115216792158546,0.8510871292947485,0.6009937973631292,0.6152682377191429,0.4228028448801409
800,small,0.7219105899348458,0.7375878189753903,0.8438998816592188,0.7189320377036355,0.7563922060017871,0.4714925096109289
801,shuffle,0.6429193487528566,0.5860023867660895,0.476763384798677,0.839404840582261,0.914805112913517,0.36415370132069524
801,random,0.6374012505845795,0.7241111296329572,0.7769304091211261,0.6354326087832032,0.7024810403068903,0.3275476383670837
801,small,0.730116069861296,0.7407449421635073,0.8076114629283483,0.8634280558995008,0.8312559718866297,0.4974419469670508
802,shuffle,0.7452105888258465,0.713041332867088,0.5344676324536034,0.43995464044721283,0.3488375332185586,0.5059927408103918
802,random,0.6960719131614606,0.7494337452493108,0.8052339533454131,0.658021452015244,0.642979938363754,0.4238781238544686
802,small,0.6717536809182267,0.6800873082629234,0.756587269527534,0.8796599135430458,0.7956640571212706,0.40395845036771405
803,shuffle,0.797017963457483,0.7995629411250734,0.9170739845461939,0.7944944129731804,0.6828698368603858,0.6055619387250684
803,random,0.9172569189882405,0.8053406961750587,0.6405701184677155,0.516619459087788,0.49248906688097976,0.8354070774285496
803,small,0.700157922972889,0.7022281096987314,0.687051711636303,0.9094187584632607,0.9167842180034794,0.45334832626446764
804,shuffle,0.22391388348765778,0.17232392771925395,0.18068953717672312,0.0160857855496894,0.03856407531353795,-0.21397348097859858
804,random,0.5871137816993759,0.5082036557567702,0.6334893069999789,0.7138807836033557,0.6920442433737388,0.24086649145330108
804,small,0.6635624482626505,0.6710407419455544,0.6967682635686295,0.9169895879894002,0.8971605636757971,0.3941859283255322
805,shuffle,0.7948192205733017,0.7738531378632557,0.9437369067156302,0.8325999582408137,0.6956307382917878,0.5981777940613981
805,random,0.782839678901034,0.7416454746170108,0.5063173475304082,0.4627347757530799,0.34595026739103085,0.582385934230346
805,small,0.7143956006255178,0.7062136745521467,0.5781636239501555,0.7482078300811361,0.8495955068276234,0.47668419047891775
806,shuffle,0.9145777105067084,0.89632332556639,0.8624730436651492,0.9270872294818898,0.818806692727629,0.829853971476073
806,random,0.7366337915700398,0.7313463604289532,0.9238952469706861,0.8433182028574681,0.7394521837134086,0.49235902869550535
806,small,0.6915870887407518,0.6982591885777056,0.7631131515065142,0.8627087678269473,0.827253748976317,0.43453844897076976
807,shuffle,0.8581940398342652,0.8761971227269966,0.8958734231312502,0.8000289061282427,0.8309882819553615,0.7198264981880784
807,random,0.4613151654089968,0.4212745569797349,0.14490306270122044,0.04427994174324051,0.18114313368745757,0.009809280393644593
807,small,0.7095913171736725,0.7132095018729565,0.7081301004266114,0.9078084401580835,0.876413428002233,0.4673687808345649
808,shuffle,0.4988195637910047,0.4248309222419578,0.31518198052827523,0.13230316439005715,0.05373045014250806,0.1250797425709352
808,random,0.6972248397990746,0.7659654700563114,0.7003320782262027,0.8403606279672784,0.8335847260227622,0.44815708146677274
808,small,0.671476844374515,0.6681145665324756,0.6566684002067361,0.9394044710974236,0.941555819082618,0.40813749130620175
809,shuffle,0.7712772360363275,0.7275954138511922,0.8356220391448012,0.866516344361209,0.6543481753826633,0.5659972889681335
809,random,0.8494640285366188,0.8562410305585703,0.7981406414427566,0.8844666876928237,0.9182713773815105,0.7005639219437343
809,small,0.6490936831705166,0.6352986802187538,0.4431114668699747,0.47475478558404466,0.7119456330629221,0.35756640311300436
810,shuffle,0.8387911637486025,0.7901319304387399,0.5979499368993342,0.5275398359911728,0.4636062742143828,0.6901856356591843
810,random,0.8076366604484597,0.7855472567773072,0.9474843681682639,0.8551770245045133,0.9376231332171319,0.6246872066597469
810,small,0.6481959955283941,0.6326784460996706,0.5126094500644891,0.6704256234456999,0.8421892512422593,0.36680455819875984
811,shuffle,0.4905534832049186,0.41408825032842683,0.6218292177454974,0.513054294763938,0.5000967813658371,0.09713179207072531
811,random,0.7710099905789599,0.8352767702338457,0.6989133159226272,0.8940694150655532,0.7688106115035431,0.5463879418111385
811,small,0.6631749304943773,0.6690307061565911,0.6425460229678729,0.924835030646271,0.9495514800645253,0.395276835845909
812,shuffle,0.881101287309746,0.9026916899895672,0.9351417175482302,0.8875691665477722,0.8737052909439252,0.7662571824026283
812,random,0.9196253675026598,0.9400304599422705,0.9023482426360796,0.9193593270493559,0.8439857324968708,0.8393599775380755
812,small,0.7021401783591503,0.6963935966065549,0.6376738007691026,0.8482831917150393,0.8784070728562947,0.45646357634670665
813,shuffle,0.7906779220535842,0.7324863592106805,0.8231229405420386,0.9439291437314626,0.7777062594693461,0.6029124938353314
813,random,0.8715949086831535,0.8708977568057773,0.7263232906814945,0.8164044538023036,0.7137665012874098,0.7458097785054787
813,small,0.5862054524531548,0.5818561263212206,0.4304772210017969,0.643929660060273,0.8642888843567084,0.2699639790432601
814,shuffle,0.6053754116062092,0.5096106917675459,0.7023188868266805,0.6536542982186155,0.3938474799211937,0.23961697020163297
